cod_siruta,cod_judet,denumire_judet,tip_uat,tip_uat_abrev,denumire_uat
98113,24,IASI,14,C,Comuna MOGOSESTI-IASI
98168,24,IASI,14,C,Comuna MOGOSESTI - SIRET
98202,24,IASI,14,C,Comuna MOSNA
98220,24,IASI,14,C,Comuna MOTCA
98257,24,IASI,14,C,Comuna MOVILENI
98300,24,IASI,14,C,Comuna OTELENI
98337,24,IASI,14,C,Comuna PLUGARI
98435,24,IASI,14,C,Comuna POPESTI
98505,24,IASI,14,C,Comuna POPRICANI
98603,24,IASI,14,C,Comuna PRISACANI
98649,24,IASI,14,C,Comuna PROBOTA
100335,24,IASI,14,C,Comuna RACHITENI
98685,24,IASI,14,C,Comuna RADUCANENI
95239,24,IASI,14,C,Comuna REDIU
98738,24,IASI,14,C,Comuna ROMANESTI
100344,24,IASI,14,C,Comuna ROSCANI
98774,24,IASI,14,C,Comuna RUGINOASA
98827,24,IASI,14,C,Comuna SCHITU-DUCA
98916,24,IASI,14,C,Comuna SCINTEIA
98998,24,IASI,14,C,Comuna SCOBINTI
99058,24,IASI,14,C,Comuna SINESTI
99101,24,IASI,14,C,Comuna SIRETEL
99165,24,IASI,14,C,Comuna STOLNICENI-PRAJESCU
99209,24,IASI,14,C,Comuna STRUNGA
99290,24,IASI,14,C,Comuna SCHEIA
99370,24,IASI,14,C,Comuna SIPOTE
99441,24,IASI,14,C,Comuna TANSA
99478,24,IASI,14,C,Comuna TATARUSI
95499,24,IASI,14,C,ION NECULCE (FOST TIRGU FRUMOS)
99539,24,IASI,14,C,Comuna TODIRESTI
95293,24,IASI,14,C,Comuna TOMESTI
99600,24,IASI,14,C,Comuna TRIFESTI
99673,24,IASI,14,C,Comuna TIBANA
99780,24,IASI,14,C,Comuna TIBANESTI
99879,24,IASI,14,C,Comuna TIGANASI
99922,24,IASI,14,C,Comuna TUTORA
100353,24,IASI,14,C,Comuna VALEA LUPULUI
99968,24,IASI,14,C,Comuna VALEA-SEACA
100004,24,IASI,14,C,Comuna VICTORIA
100086,24,IASI,14,C,Comuna VINATORI
100148,24,IASI,14,C,Comuna VLADENI
100219,24,IASI,14,C,Comuna VOINESTI
234,25,ILFOV,11,CJ,CONSILIUL JUDETEAN
179221,25,ILFOV,13,O,BRAGADIRU
100576,25,ILFOV,13,O,BUFTEA
179285,25,ILFOV,13,O,CHITILA
179409,25,ILFOV,13,O,MAGURELE
179481,25,ILFOV,13,O,OTOPENI
179515,25,ILFOV,13,O,PANTELIMON
179533,25,ILFOV,13,O,POPESTI
179551,25,ILFOV,13,O,VOLUNTARI
100834,25,ILFOV,14,C,AFUMATI
100969,25,ILFOV,14,C,BALOTESTI
101145,25,ILFOV,14,C,BERCENI
101298,25,ILFOV,14,C,BRANESTI
101742,25,ILFOV,14,C,CERNICA
179249,25,ILFOV,14,C,CHIAJNA
101902,25,ILFOV,14,C,CIOLPANI
101957,25,ILFOV,14,C,CIOROGARLA
102035,25,ILFOV,14,C,CLINCENI
102160,25,ILFOV,14,C,CORBEANCA
102213,25,ILFOV,14,C,CORNETU
179588,25,ILFOV,14,C,COPACENI
102473,25,ILFOV,14,C,DASCALU
102525,25,ILFOV,14,C,DARASTI
102543,25,ILFOV,14,C,I DECEMBRIE
179310,25,ILFOV,14,C,DOBROESTI
102570,25,ILFOV,14,C,DOMNESTI
102605,25,ILFOV,14,C,DRAGOMIRESTI
103130,25,ILFOV,14,C,GANEASA
179347,25,ILFOV,14,C,GLINA
103443,25,ILFOV,14,C,GRADISTEA
103513,25,ILFOV,14,C,GRUIU
179383,25,ILFOV,14,C,JILAVA
104243,25,ILFOV,14,C,MOARA VLASIEI
179463,25,ILFOV,14,C,MOGOSOAIA
104421,25,ILFOV,14,C,NUCI
104546,25,ILFOV,14,C,PERIS
104582,25,ILFOV,14,C,PETRECHIOAIA
105160,25,ILFOV,14,C,SNAGOV
105419,25,ILFOV,14,C,STEFANESTI
105570,25,ILFOV,14,C,TUNARI
105936,25,ILFOV,14,C,VIDRA
243,26,MARAMURES,11,CJ,CONSILIUL JUDETEAN
106318,26,MARAMURES,12,M,BAIA MARE
106559,26,MARAMURES,12,M,SIGHETU MARMATIEI
106684,26,MARAMURES,13,O,BAIA SPRIE
106746,26,MARAMURES,13,O,BORSA
106782,26,MARAMURES,13,O,CAVNIC
108963,26,MARAMURES,13,O,SEINI
106817,26,MARAMURES,13,O,TARGU LAPUS
106979,26,MARAMURES,13,O,VISEU DE SUS
108017,26,MARAMURES,13,O,DRAGOMIRESTI
108892,26,MARAMURES,13,O,SALISTEA DE SUS
109176,26,MARAMURES,13,O,SOMCUTA MARE
109265,26,MARAMURES,13,O,ULMENI
106461,26,MARAMURES,13,O,TAUTII MAGHERAUS
107001,26,MARAMURES,14,C,ARDUSAT
107047,26,MARAMURES,14,C,ARINIS
107083,26,MARAMURES,14,C,ASUAJU DE SUS
107118,26,MARAMURES,14,C,BAITA DE SUB CODRU
107154,26,MARAMURES,14,C,BAIUT
107190,26,MARAMURES,14,C,BASESTI
107234,26,MARAMURES,14,C,BICAZ
107270,26,MARAMURES,14,C,BISTRA
107314,26,MARAMURES,14,C,BIRSANA
107350,26,MARAMURES,14,C,BOCICOIU MARE
107403,26,MARAMURES,14,C,BOGDAN VODA
107430,26,MARAMURES,14,C,BOIU MARE
107485,26,MARAMURES,14,C,BOTIZA
107519,26,MARAMURES,14,C,BUDESTI
107546,26,MARAMURES,14,C,CALINESTI
107582,26,MARAMURES,14,C,CERNESTI
107662,26,MARAMURES,14,C,CICARLAU
107715,26,MARAMURES,14,C,CAMPULUNG LA TISA
107733,26,MARAMURES,14,C,COPALNIC MANASTUR
107868,26,MARAMURES,14,C,COROIENI
107920,26,MARAMURES,14,C,CUPSENI
107975,26,MARAMURES,14,C,DESESTI
108035,26,MARAMURES,14,C,DUMBRAVITA
108106,26,MARAMURES,14,C,FARCASA
108151,26,MARAMURES,14,C,GIULESTI
108204,26,MARAMURES,14,C,IEUD
108222,26,MARAMURES,14,C,LAPUS
108240,26,MARAMURES,14,C,LEORDINA
108268,26,MARAMURES,14,C,MIRESU MARE
108348,26,MARAMURES,14,C,MOISEI
108366,26,MARAMURES,14,C,OARTA DE JOS
108400,26,MARAMURES,14,C,OCNA SUGATAG
108455,26,MARAMURES,14,C,PETROVA
108473,26,MARAMURES,14,C,POIENILE DE SUB MUNTE
108491,26,MARAMURES,14,C,REMETEA CHIOARULUI
108552,26,MARAMURES,14,C,REMETI
108598,26,MARAMURES,14,C,REPEDEA
108614,26,MARAMURES,14,C,RONA DE JOS
108632,26,MARAMURES,14,C,RONA DE SUS
108669,26,MARAMURES,14,C,ROZAVLEA
108696,26,MARAMURES,14,C,RUSCOVA
108712,26,MARAMURES,14,C,SATULUNG
108794,26,MARAMURES,14,C,SACALASENI
108874,26,MARAMURES,14,C,SACEL
108918,26,MARAMURES,14,C,SALSIG
108945,26,MARAMURES,14,C,SAPANTA
109005,26,MARAMURES,14,C,STRAMTURA
109041,26,MARAMURES,14,C,SUCIU DE SUS
109096,26,MARAMURES,14,C,SISESTI
109354,26,MARAMURES,14,C,VALEA CHIOARULUI
109425,26,MARAMURES,14,C,VIMA MICA
109504,26,MARAMURES,14,C,VISEU DE JOS
106363,26,MARAMURES,14,C,GROSI
106407,26,MARAMURES,14,C,RECEA
106620,26,MARAMURES,14,C,SARASAU
106648,26,MARAMURES,14,C,VADU IZEI
179604,26,MARAMURES,14,C,POIENILE IZEI
179613,26,MARAMURES,14,C,SIEU
179622,26,MARAMURES,14,C,GROSII TIBLESULUI
179837,26,MARAMURES,14,C,COAS
179846,26,MARAMURES,14,C,COLTAU
179855,26,MARAMURES,14,C,GARDANI
179864,26,MARAMURES,14,C,ONCESTI
252,27,MEHEDINTI,11,CJ,CONSILIUL JUDETEAN
109773,27,MEHEDINTI,12,M,MUNICIPIU DR.TR.SEVERIN
110063,27,MEHEDINTI,12,M,MUNICIPIU ORSOVA
109924,27,MEHEDINTI,13,O,BAIA DE ARAMA
110116,27,MEHEDINTI,13,O,STREHAIA
110232,27,MEHEDINTI,13,O,VANJU MARE
110296,27,MEHEDINTI,14,C,BALA
110535,27,MEHEDINTI,14,C,BALACITA
110456,27,MEHEDINTI,14,C,BALTA
110571,27,MEHEDINTI,14,C,BACLES
110688,27,MEHEDINTI,14,C,BALVANESTI
110740,27,MEHEDINTI,14,C,BREZNITA MOTRU
110820,27,MEHEDINTI,14,C,BREZNITA OCOL
110875,27,MEHEDINTI,14,C,BROSTENI
110946,27,MEHEDINTI,14,C,BURILA MARE
111006,27,MEHEDINTI,14,C,BUTOIESTI
111097,27,MEHEDINTI,14,C,CAZANESTI
111220,27,MEHEDINTI,14,C,CIRESU
111275,27,MEHEDINTI,14,C,CORCOVA
111417,27,MEHEDINTI,14,C,CORLATEL
111444,27,MEHEDINTI,14,C,CUJMIR
111480,27,MEHEDINTI,14,C,DEVESEL
111550,27,MEHEDINTI,14,C,DARVARI
112904,27,MEHEDINTI,14,C,DUBOVA
111587,27,MEHEDINTI,14,C,DUMBRAVA
111685,27,MEHEDINTI,14,C,FLORESTI
111783,27,MEHEDINTI,14,C,GARLA MARE
111818,27,MEHEDINTI,14,C,GODEANU
111863,27,MEHEDINTI,14,C,GOGOSU
111916,27,MEHEDINTI,14,C,GRECI
111989,27,MEHEDINTI,14,C,GROZESTI
112030,27,MEHEDINTI,14,C,GRUIA
112076,27,MEHEDINTI,14,C,HINOVA
112129,27,MEHEDINTI,14,C,HUSNICIOARA
112245,27,MEHEDINTI,14,C,ESELNITA
112263,27,MEHEDINTI,14,C,ILOVAT
112334,27,MEHEDINTI,14,C,ILOVITA
112370,27,MEHEDINTI,14,C,ISVERNA
112469,27,MEHEDINTI,14,C,IZVORU BARZII
112548,27,MEHEDINTI,14,C,JIANA
112600,27,MEHEDINTI,14,C,LIVEZILE
112664,27,MEHEDINTI,14,C,MALOVAT
110027,27,MEHEDINTI,14,C,OBARSIA CLOSANI
112744,27,MEHEDINTI,14,C,OBARSIA CAMP
112771,27,MEHEDINTI,14,C,OPRISOR
112806,27,MEHEDINTI,14,C,PADINA
112879,27,MEHEDINTI,14,C,PATULELE
112959,27,MEHEDINTI,14,C,PODENI
112995,27,MEHEDINTI,14,C,PONOARE
113153,27,MEHEDINTI,14,C,POROINA MARE
113206,27,MEHEDINTI,14,C,PRISTOL
113233,27,MEHEDINTI,14,C,PRUNISOR
113395,27,MEHEDINTI,14,C,PUNGHINA
113466,27,MEHEDINTI,14,C,ROGOVA
113493,27,MEHEDINTI,14,C,SALCIA
109826,27,MEHEDINTI,14,C,SIMIAN
113625,27,MEHEDINTI,14,C,SISESTI
113698,27,MEHEDINTI,14,C,SOVARNA
113518,27,MEHEDINTI,14,C,STANGACEAUA
113607,27,MEHEDINTI,14,C,SVINITA
113732,27,MEHEDINTI,14,C,TAMNA
113849,27,MEHEDINTI,14,C,VANATORI
113894,27,MEHEDINTI,14,C,VANJULET
113929,27,MEHEDINTI,14,C,VLADAIA
113974,27,MEHEDINTI,14,C,VOLOIAC
114060,27,MEHEDINTI,14,C,BRANISTE
114079,27,MEHEDINTI,14,C,VRATA
261,28,MURES,11,CJ,CONSILIUL JUDETEAN
114319,28,MURES,12,M,TIRGU MURES
114514,28,MURES,12,M,SIGHISOARA
114809,28,MURES,12,M,REGHIN
114925,28,MURES,12,M,TIRNAVENI
117827,28,MURES,13,O,IERNUT
114710,28,MURES,13,O,LUDUS
114854,28,MURES,13,O,SOVATA
118281,28,MURES,13,O,MIERCUREA NIRAJ
119242,28,MURES,13,O,SARMASU
119331,28,MURES,13,O,SINGEORGIU DE PADURE
119894,28,MURES,13,O,UNGHENI
114970,28,MURES,14,C,ACATARI
115076,28,MURES,14,C,ADAMUS
114603,28,MURES,14,C,ALBESTI
115147,28,MURES,14,C,ALUNIS
115183,28,MURES,14,C,APOLD
115236,28,MURES,14,C,ATINTIS
115307,28,MURES,14,C,BAHNEA
115389,28,MURES,14,C,BAND
115520,28,MURES,14,C,BATOS
115575,28,MURES,14,C,BAGACIU
115600,28,MURES,14,C,BALA
115637,28,MURES,14,C,BALAUSERI
115708,28,MURES,14,C,BEICA DE JOS
115771,28,MURES,14,C,BICHIS
115824,28,MURES,14,C,BOGATA
115851,28,MURES,14,C,BREAZA
115897,28,MURES,14,C,BRINCOVENESTI
115959,28,MURES,14,C,CEUASU DE CIMPIE
116046,28,MURES,14,C,CHETANI
116126,28,MURES,14,C,CHIHERU DE JOS
116171,28,MURES,14,C,COROISINMARTIN
116224,28,MURES,14,C,COZMA
116288,28,MURES,14,C,CRACIUNESTI
116340,28,MURES,14,C,CRAIESTI
114355,28,MURES,14,C,CRISTESTI
116395,28,MURES,14,C,CUCERDEA
116439,28,MURES,14,C,CUCI
116493,28,MURES,14,C,DANES
116545,28,MURES,14,C,DEDA
116590,28,MURES,14,C,EREMITU
116652,28,MURES,14,C,ERNEI
116723,28,MURES,14,C,FARAGAU
116796,28,MURES,14,C,FINTINELE
116867,28,MURES,14,C,GALESTI
116938,28,MURES,14,C,GANESTI
116983,28,MURES,14,C,GHEORGHE DOJA
117042,28,MURES,14,C,GHINDARI
117113,28,MURES,14,C,GLODENI
